chinese,english
聖人為政一國，一國可倍也；大之為政天下，天下可倍也。其倍之非外取地也，因其國家，去其無用之費1，足以倍之。聖王為政，其發令興事，使民用財也，無不加用而為者，是故用財不費，民德不勞，其興利多矣。其為衣裘何？以為冬以圉寒，夏以圉暑。凡為衣裳之道，冬加溫，夏加凊者，芊䱉不加者去之。其為宮室何？以為冬以圉風寒，夏以圉暑雨，有盜賊加固者，芊䱉不加者去之。其為甲盾五兵何？以為以圉寇亂盜賊，若有寇亂盜賊，有甲盾五兵者勝，無者不勝。是故聖人作為甲盾五兵。凡為甲盾五兵加輕以利，堅而難折者，芊䱉不加者去之。其為舟車何？以為車以行陵陸，舟以行川谷，以通四方之利。凡為舟車之道，加輕以利者，芊䱉不加者去之。凡其為此物也，無不2加用而為者，是故用財不費，民德不勞，其興利多矣3。,"When a sage rules a state the benefits of the state will be increased twice. When he governs the empire, those of the empire will be doubled. This increase is not by appropriating land from without. But by cutting out the useless expenditures it is accomplished. In issuing an order, taking up an enterprise, or employing the people and expending wealth, the sage never does anything without some useful purpose. Therefore wealth is not wasted and people's resources are not exhausted, and many are the blessings procured. In making clothing, what is the purpose? It is to keep out the cold in winter and heat in summer. The good of clothing is measured in terms of the amount of warmth it adds in winter and coolness in summer: what is merely decorative and does not contribute to these is to be let alone. In building palaces and houses, what is the purpose? It is to keep out the wind and the cold in winter and heat and rain in summer, and to fortify against thieves. What is merely decorative and contributes nothing to these should be let alone. In forging armour and shields and the five weapons, what is the purpose? It is to prepare against invasion and revolts, bandits and thieves. When these happen, with armor, shields, and the five weapons one will succeed, without them one cannot succeed. Therefore the sages forged armour, shields, and the five weapons. And their good is measured in terms of lightness, sharpness and unbreakability: what is merely decorative and contributes nothing to these should be let alone. In building boats and vehicles, what is the purpose? A vehicle is to go on land and a boat is to sail rivers and valleys in order to transport the wealth in the four quarters. The good of boats and vehicles is measured in terms of the amount of facility and convenience they afford: what is merely decorative and contributes nothing to these should be let alone. Now, in making all these things none is done without its use in view. Therefore wealth is not wasted and people's resources are not exhausted, and many are the blessings procured.1. 用之費 : Inserted.  孫詒讓《墨子閒詁》2. 不 : Inserted.  孫詒讓《墨子閒詁》3. 矣 : Inserted.  孫詒讓《墨子閒詁》"
有去大人之好聚珠玉、鳥獸、犬馬，以益衣裳、宮室、甲盾、五兵、舟車之數於數倍乎！若則不難，故孰為難倍？唯人為難倍。然人有可倍也。昔者1聖王為法曰：「丈夫年二十，毋敢不處家。女子年十五，毋敢不事人。」此聖王之法也。聖王即沒，于民次也，其欲蚤處家者，有所二十年處家；其欲晚處家者，有所四十年處家。以其蚤與其晚相踐，後聖王之法十年。若純三年而字，子生可以二三年矣。此不惟使民蚤處家而可以倍與？且不然已。,"Besides, (the sages) again gave up all such hobbies as collecting pearls and jade, and pet birds, and animals such as dogs and horses, in order to replenish clothing, houses, armour, shields, and the five weapons, and boats and vehicles. And these were multiplied several times. But to increase these is not difficult. What, then, is difficult to increase? To increase the population is difficult. In ancient times, the sage-kings said: ""No man of twenty should dare to be without a family; no girl of fifteen should dare to be without a master."" Such were the laws of the sage-kings. Now that the sage-kings have passed away, the people have become loose. Those who like to have a family early sometimes marry at twenty. Those who like to have a family late sometimes marry at forty. When the late marriages are made up by the early ones, (the average) is still later than the legal requirements of the sage-kings by ten years. Supposing births are given to children on an average of one in three years, then two or three children should have been born (by the time men now marry). This is not just to urge men to establish families early in order to increase the population. But also...1. 者 : Inserted."
今天下為政者，其所以寡人之道多，其使民勞，其籍歛厚，民財不足，凍餓死者不可勝數也。且大人惟毋興師以攻伐鄰國，久者終年，速者數月，男女久不相見，此所以寡人之道也。與居處不安，飲食不時，作疾病死者，有與侵就伏橐，攻城野戰死者，不可勝數。此不令為政者，所以寡人之道數術而起與？聖人為政特無此，不聖人為政，其所以眾人之道亦數術而起與？」故子墨子曰：「去無用之費，1聖王之道，天下之大利也。」,"Those who govern the empire to-day diminish the people in more ways than one: Employing the people they exhaust them, levying taxes they make them heavy. People fall into poverty and innumerable persons die of hunger and cold. Moreover the rulers make war and attack some neighbouring states. It may last a whole year, or, at the shortest, several months. Thus man and woman cannot see each other for a long time. Is not this a way to diminish the people? Living in danger, eating and drinking irregularly many become sick and die. Hiding in ambush, setting fire, besieging a city, and battling in the open fields, innumerable men die. Are not ways of diminishing the people getting numerous with the government of the rulers of to-day? They did not exist when the sage-kings administered the government. (In the government by the sagacious), many ways of increasing the population will arise. Therefore Mozi said: To cut out expenditures is the way of the sage-kings and a great blessing to the world.1. 費， : Inserted.  孫詒讓《墨子閒詁》"
子墨子言曰：「古者明王聖人，所以王天下，正諸侯者，彼其愛民謹忠，利民謹厚，忠信相連，又示之以利，是以終身不饜，歿世1而不卷。古者明王聖人，其所以王天下正諸侯者，此也。,"Mozi said: The ancient illustrious kings and sages ruled over the empire and headed the feudal lords because they loved the people loyally and blessed them with many benefits. Loyalty calls out confidence. And, when blessing is shown in addition, the people were not wearied during their whole life and did not feel tired until their death. That the ancient illustrious kings and sages could rule over the empire and head the feudal lords is just because of this.1. 世 : Originally read: ""二十"". Corrected by 孫詒讓《墨子閒詁》"
是故古者聖王，制為節用之法曰：『凡天下群百工，輪車、韗鞄、陶、冶、梓匠，使各從事其所能』，曰：『凡足以奉給民用，則止。』諸加費不加于民利者，聖王弗為1。,"And the ancient sage-kings authorized the code of laws of economy, saying: ""All you artisans and workers, carpenters and tanners, potters and smiths, do what you can do. Stop when the needs of the people are satisfied."" What causes extra expense but adds no benefit to the people the sage-kings would not undertake.1. ，則止。』諸加費不加于民利者，聖王弗為 : Originally read: ""。』諸加費不加民利則止"". Corrected by 孫詒讓《墨子閒詁》"
古者聖王制為飲食之法曰：『足以充虛繼氣，強股肱，耳目聰明，則止。不極五味之調，芬香之和，不致遠國珍怪異物。』何以知其然？古者堯治天下，南撫交阯北降幽都，東西至日所出入，莫不賓服。逮至其厚愛，黍稷不二，羹胾不重，飯於土塯，啜於土形，斗以酌。俛仰周旋威儀之禮，聖王弗為。,"The ancient sage-kings authorized the code of laws regarding food and drink, saying: ""Stop when hunger is satiated, breathing becomes strong, limbs are strengthened and ears and eyes become sharp. There is no need of combining the five tastes extremely well or harmonizing the different sweet odours. And efforts should not be made to procure rare delicacies from far countries."" How do we know such were the laws? In ancient times, when Yao was governing the empire he consolidated Jiaoze on the south, reached Youdu on the north, expanded from where the sun rises to where the sun sets on the east and west, and none was unsubmissive or disrespectful. Yet, even when he was served with what he much liked, he did not take a double cereal or both soup and meat. He ate out of an earthen liu and drank out of an earthen xing, and took wine out of a spoon. With the ceremonies of bowing and stretching and courtesies and decorum the sage-king had nothing to do."
古者聖王制為衣服之法曰：『冬服紺緅之衣，輕且暖，夏服絺綌之衣，輕且凊，則止。』諸加費不加於民利者，聖王弗為。古者聖人為猛禽狡獸，暴人害民，於是教民以兵行，日帶劍，為刺則入，擊則斷，旁擊而不折，此劍之利也。甲為衣則輕且利，動則兵且從，此甲之利也。車為服重致遠，乘之則安，引之則利，安以不傷人，利以速至，此車之利也。古者聖王為大川廣谷之不可濟，於是利為舟楫，足以將之則止。雖上者三公諸侯至，舟楫不易，津人不飾，此舟之利也。,"The ancient sage-kings authorized the code of laws regarding clothing, saying: ""Be satisfied with clothes of blue or grey silk in winter which are light and warm, and with clothes of flax-linen in summer which are light and cool."" What causes extra expenditure but does not add benefits to the people the sage-kings would not allow. Because the ferocious and cunning animals were destroying men and injuring the people, the ancient sage-kings taught the people the use of weapons, saying: ""Carry a two-edged sword which penetrates when it pierces and severs when it cuts. When struck with the flat side it does not break, this is the utility of a sword. To be light and strong and afford convenience of action, such is the utility of armour. A vehicle is used to carry weight and to travel great distances. It should be safe to ride and easy to pull; safe to ride so as not to hurt the rider, easy to pull so as to reach the destination speedily. This is the utility of the vehicle. Because the wide rivers and broad valleys were once not crossable the sage-kings ordered boats and oars to be made. And these were made just so that they could cross the riveri. Even when the High Duke or a feudal lord arrived, the boat and the oars were not changed and the ferryman put on no decorations. Such is the utility of the boat."
古者聖王制為節葬之法曰：『衣三領，足以朽肉，棺三寸，足以朽骸，堀穴深不通於泉，流不發洩則止。死者既葬，生者毋久喪用哀。』,"The ancient sage-kings authorized the code of laws limiting funeral expenditure, saying: ""Of shrouds. there shall be three pieces in order to be enough to hold the rotting flesh. The coffin shall be three inches thick, to be sufficient to hold the rotting bones. The pit shall be dug not deep enough to reach water, but just so deep that the gases will not escape. When the dead is buried the living shall not mourn too long."""
古者人之始生，未有宮室之時，因陵丘堀穴而處焉。聖王慮之，以為堀穴曰：『冬可以辟風寒』，逮夏，下潤溼，上熏烝，恐傷民之氣，于是作為宮室而利。」然則為宮室之法將柰何哉？子墨子言曰：「其旁可以圉風寒，上可以圉雪霜雨露，其中蠲潔，可以祭祀，宮牆足以為男女之別則止，諸加費不加民利者，聖王弗為。」,"In those ancient days, at the beginning of the race, when there were no palaces or houses, people lived in caves dug at the side of hills and mounds. The sage-kings felt quite concerned, thinking that the caves might keep off the wind and cold in winter, but that in summer it would be wet below and steaming above which might hurt the health of the people. So palaces and houses were built and found useful. Now, what is the standard in building palaces and houses? Mozi said: Just so that on the side it can keep off the wind and the cold, on top it can keep off the snow, frost, rain, and dew, within it is clean enough for sacrificial purposes, and that the partition in the palace is high enough to separate the men from the women. What causes extra expenditure but does not add any benefit to the people, the sage-kings will not undertake."
節用下,Economy of Expenditures III
節葬上,Simplicity in Funerals I
節葬中,Simplicity in Funerals II
子墨子言曰：「仁者之為天下度也，辟之無以異乎孝子之為親度也。今孝子之為親度也，將柰何哉？曰：『親貧則從事乎富之，人民寡則從事乎眾之，眾亂則從事乎治之。』當其於此也，亦有力不足，財不贍，智不智，然後己矣。無敢舍餘力，隱謀遺利，而不為親為之者矣。若三務者1，孝子之為親度也，既若此矣。,"Mozi said: The magnanimous ruler takes care of the empire, in the same way as a filial son takes care of his parents. But how does the filial son take care of his parents? If the parents are poor he would enrich them; if the parents have few people (descendants) he would increase them; if the members (of the family) are in confusion he would put them in order. Of course, in doing this he might find his energy insufficient, his means limited, or his knowledge inadequate. But he dare not allow any energy, learning, or means unused to serve his parents. Such are the three interests of the filial son in taking care of his parents.1. 者 : Inserted.  孫詒讓《墨子閒詁》"
雖仁者之為1天下度，亦猶此也。曰：『天下貧則從事乎富之，人民寡則從事乎眾之，眾而亂則從事乎治之。』當其於此，亦有力不足，財不贍、智不智，然後已矣。無敢舍餘力，隱謀遺利，而不為天下為之者矣。若三務者，此仁者之為天下度也2，既若此矣。,"And the same is true of the magnanimous ruler in taking care of the empire: if the empire is poor he would enrich it; if the people are few he would increase them; if the multitude are in confusion he would put them in order. Of course in doing these he might find his energy insufficient, means limited, or knowledge inadequate, but he dare not allow any energy, learning, or means unused to serve the world. And such are the three interests of the magnanimous ruler in taking care of the empire.1. 為 : Inserted.  孫詒讓《墨子閒詁》2. 也 : Inserted.  孫詒讓《墨子閒詁》"
今逮至昔者三代聖王既沒，天下失義，後世之君子，或以厚葬久喪以為仁也，義也，孝子之事也；或以厚葬久喪以為非仁義，非孝子之事也。曰二子者，言則相非，行即相反，皆曰：『吾上祖述堯舜禹湯文武之道者也。』而言即相非，行即相反，於此乎後世之君子，皆疑惑乎二子者言也。若苟疑惑乎之二子者言，然則姑嘗傳而為政乎國家萬民而觀之。計厚葬久喪，奚當此三利者？我意若使法其言，用其謀，厚葬久喪實可以富貧眾寡，定危治亂乎，此仁也，義也，孝子之事也1，為人謀者不可不勸也。仁者將興之天下，誰賈而使民譽之，終勿廢也。意亦使法其言，用其謀，厚葬久喪實不可以富貧眾寡，定危理亂乎，此非仁非義，非孝子之事也，為人謀者不可不沮也。仁者將興之天下，誰賈而使民譽之，終勿廢也。意亦使法其言，用其謀，厚葬久喪實不可以富貧眾寡，定危理亂乎，此非仁非義，非孝子之事也，為人謀者不可不沮也。2仁者將求除之天下，相廢而使人非之，終身勿為。,"When the sage-kings of the Three Dynasties had passed away, and the world had become ignorant of their principles, some of the gentlemen in later generations regarded elaborate funeral and extended mourning as magnanimous, and righteous, and the duty of a filial son; while others held them to be not magnanimous, not righteous, and not the duty of the filial son. These two groups condemn each other in words and contradict each other in deed, and yet both claim to be followers of the way of Yao, Shun, Yu, Tang, Wen, and Wu. But since they are disagreed in word and opposed in deed, people doubt the assertions of both. Now that the assertions of both are doubted, it will be well to turn to the government of the country and the people and see how elaborate funeral and extended mourning affect the three interests. In my opinion, if in adopting the doctrine and practising the principle, elaborate funeral and extended mourning could enrich the poor, increase the few, remove danger, and regulate disorder, it would be magnanimous, righteous, and the duty of a filial son. Those who are to give counsel could not but encourage it. And the magnanimous (ruler) would seek to have it flourish in the empire and establish it so as to have the people praise it and never disregard it in their whole life. (On the other hand,) if in adopting the doctrine and practising the principle, elaborate funeral and extended mourning really cannot enrich the poor, increase the few, remove danger, and regulate disorder, it will not be magnanimous, righteous, and the duty of the filial son. Those who are to give counsel cannot but discourage it. And the magnanimous will seek to have it abolished in the empire and abandon it so as to have the people condemn it, never to practise it in their whole life.1. 也 : Inserted.  孫詒讓《墨子閒詁》2. 仁者將興之天下，誰賈而使民譽之，終勿廢也。意亦使法其言，用其謀，厚葬久喪實不可以富貧眾寡，定危理亂乎，此非仁非義，非孝子之事也，為人謀者不可不沮也。 : Deleted."
