chinese,english
聖人以治天下為事者也，必知亂之所自起，焉能治之，不知亂之所自起，則不能治。譬之如醫之攻人之疾者然，必知疾之所自起，焉能攻之；不知疾之所自起，則弗能攻。治亂者何獨不然，必知亂之所自起，焉能治之；不知亂之所自起，則弗能治。聖人以治天下為事者也，不可不察亂之所自起。,"The wise man who has charge of governing the empire should know the cause of disorder before he can put it in order. Unless he knows its cause, he cannot regulate it. It is similar to the problem of a physician who is attending a patient. He has to know the cause of the ailment before he can cure it. Unless he knows its cause he cannot cure it. How is the situation different for him who is to regulate disorder? He too has to know the cause of the disorder before he can regulate it. Unless he knows its cause he cannot regulate it. The wise man who has charge of governing the empire must, then, investigate the cause of disorder."
當察亂何自起？起不相愛。臣子之不孝君父，所謂亂也。子自愛不愛父，故虧父而自利；弟自愛不愛兄，故虧兄而自利；臣自愛不愛君，故虧君而自利，此所謂亂也。雖父之不慈子，兄之不慈弟，君之不慈臣，此亦天下之所謂亂也。父自愛也不愛子，故虧子而自利；兄自愛也不愛弟，故虧弟而自利；君自愛也不愛臣，故虧臣而自利。是何也？皆起不相愛。,"Suppose we try to locate the cause of disorder, we shall find it lies in the want of mutual love. What is called disorder is just the lack of filial piety on the part of the minister and the son towards the emperor and the father; As he loves himself and not his father the son benefits himself to the disadvantage of his father. As he loves himself and not his elder brother, the younger brother benefits himself to the disadvantage of his elder brother. As he loves himself and not his emperor, the minister benefits himself to the disadvantage of his emperor. And these are what is called disorder. When the father shows no affection to the son, when the elder brother shows no affection to the younger brother, and when the emperor shows no affection to the minister, on the other hand, it is also called disorder. When the father loves only himself and not the son, he benefits himself to the disadvantage of the son. When the elder brother loves only himself and not his younger brother, he benefits himself to the disadvantage of the younger brother. When the emperor loves only himself and not his minister, he benefits himself to the disadvantage of his minister, and the reason for all these is want of mutual love."
雖至天下之為盜賊者亦然，盜愛其室不愛其異室，故竊異室以利其室；賊愛其身不愛人，故賊人以利其身。此何也？皆起不相愛。雖至大夫之相亂家，諸侯之相攻國者亦然。大夫各愛其1家，不愛異家，故亂異家以利其2家；諸侯各愛其國，不愛異國，故攻異國以利其國，天下之亂物具此而已矣。察此何自起？皆起不相愛。,"This is true even among thieves and robbers. As he loves only his own family and not other families, the thief steals from other families to profit his own family. As he loves only his own person and not others, the robber does violence to others to profit himself. And the reason for all this is want of love. This again is true in the mutual disturbance among the houses of the ministers and the mutual invasions among the states of the feudal lords. As he loves only his own house and not the others, the minister disturbs the other houses to profit his own. As he loves only his own state and not the others, the feudal lord attacks the other states to profit his own. These instances exhaust the confusion in the world. And when we look into the causes we find they all arise from want of mutual love.1. 其 : Inserted.  孫詒讓《墨子閒詁》2. 其 : Inserted.  孫詒讓《墨子閒詁》"
若使天下兼相愛，愛1人若愛其身，猶有不孝者乎？視父兄與君若其身，2惡施不孝？猶有不慈者乎？視弟子3與臣若其身，惡施不慈？故4不孝不慈5亡有6，猶有盜賊乎？故視人之室若其室，誰竊？視人身若其身，誰賊？故盜賊亡有。猶有大夫之相亂家、諸侯之相攻國者乎？視人家若其家，誰亂？視人國若其國，誰攻？故大夫之相亂家、諸侯之相攻國者亡有。,"Suppose everybody in the world loves universally, loving others as one's self. Will there yet be any unfilial individual? When every one regards his father, elder brother, and emperor as himself, whereto can he direct any unfilial feeling? Will there still be any unaffectionate individual? When every one regards his younger brother, son, and minister as himself, whereto can he direct any disaffection? Therefore there will not be any unfilial feeling or disaffection. Will there then be any thieves and robbers? When every one regards other families as his own family, who will steal? When every one regards other persons as his own person, who will rob? Therefore there will not be any thieves or robbers. Will there be mutual disturbance among the houses of the ministers and invasion among the states of the feudal lords? When every one regards the houses of others as one's own, who will be disturbing? When every one regards the states of others as one's own, who will invade? Therefore there will be neither disturbances among the houses of the ministers nor invasion among the states of the feudal lords.1. 愛 : Inserted.  孫詒讓《墨子閒詁》2. 猶有不孝者乎？視父兄與君若其身， : Inserted.  孫詒讓《墨子閒詁》3. 弟子 : Originally read: ""子弟"". 4. 故 : Inserted.  孫詒讓《墨子閒詁》5. 不慈 : Inserted.  孫詒讓《墨子閒詁》6. 有 : Inserted.  孫詒讓《墨子閒詁》"
若使天下兼相愛，國與國不相攻，家與家不相亂，盜賊無有，君臣父子皆能孝慈，若此則天下治。故聖人以治天下為事者，惡得不禁惡而勸愛？故天下兼相愛則治，交1相惡則亂。故子墨子曰：「不可以不勸愛人者，此也。」,"If every one in the world will love universally; states not attacking one another; houses not disturbing one another; thieves and robbers becoming extinct; emperor and ministers, fathers and sons, all being affectionate and filial -- if all this comes to pass the world will be orderly. Therefore, how can the wise man who has charge of governing the empire fail to restrain hate and encourage love? So, when there is universal love in the world it will be orderly, and when there is mutual hate in the world it will be disorderly. This is why Mozi insisted on persuading people to love others.1. 交 : Inserted.  孫詒讓《墨子閒詁》"
子墨子言曰：「仁人之所以為事者，必興天下之利，除去天下之害，以此為事者也。」然則天下之利何也？天下之害何也？子墨子言曰：「今若國之與國之相攻，家之與家之相篡，人之與人之相賊，君臣不惠忠，父子不慈孝，兄弟不和調，此則天下之害也。」,"Mozi said: The purpose of the magnanimous is to be found in procuring benefits for the world and eliminating its calamities. But what are the benefits of the world and what its calamities? Mozi said: Mutual attacks among states, mutual usurpation among houses, mutual injuries among individuals; the lack of grace and loyalty between ruler and ruled, the lack of affection and filial piety between father and son, the lack of harmony between elder and younger brothers - these are the major calamities in the world."
然則察1此害亦何用生哉？以不相愛生邪？子墨子言：「以不相愛生。今諸侯獨知愛其國，不愛人之國，是以不憚舉其國以攻人之國。今家主獨知愛其家，而不愛人之家，是以不憚舉其家以篡人之家。今人獨知愛其身，不愛人之身，是以不憚舉其身以賊人之身。是故諸侯不相愛則必野戰。家主不相愛則必相篡，人與人不相愛則必相賊，君臣不相愛則不惠忠，父子不相愛則不慈孝，兄弟不相愛則不和調。天下之人皆不相愛，強必執弱，富必侮貧，貴必敖賤，詐必欺愚。凡天下禍篡怨恨，其所以起者，以不相愛生也，是以仁者非之。」,"But whence did these calamities arise, out of mutual love? Mozi said: They arise out of want of mutual love. At present feudal lords have learned only to love their own states and not those of others. Therefore they do not scruple about attacking other states. The heads of houses have learned only to love their own houses and not those of others. Therefore they do not scruple about usurping other houses. And individuals have learned only to love themselves and not others. Therefore they do not scruple about injuring others. When feudal lords do not love one another there will be war on the fields. When heads of houses do not love one another they will usurp one another's power. When individuals do not love one another they will injure one another. When ruler and ruled do not love one another they will not be gracious and loyal. When father and son do not love each other they will not be affectionate and filial. When older and younger brothers do not love each other they will not be harmonious. When nobody in the world loves any other, naturally the strong will overpower the weak, the many will oppress the few, the wealthy will mock the poor, the honoured will disdain the humble, the cunning will deceive the simple. Therefore all the calamities, strifes, complaints, and hatred in the world have arisen out of want of mutual love. Therefore the benevolent disapproved of this want.1. 察 : Originally read: ""崇"". Corrected by 孫詒讓《墨子閒詁》"
既以非之，何以易之？子墨子言曰：「以兼相愛交相利之法易之。」然則兼相愛交相利之法將柰何哉？子墨子言：「視人之國若視其國，視人之家若視其家，視人之身若視其身。是故諸侯相愛則不野戰，家主相愛則不相篡，人與人相愛則不相賊，君臣相愛則惠忠，父子相愛則慈孝，兄弟相愛則和調。天下之人皆相愛，強不執弱，眾不劫寡，富不侮貧，1貴不敖賤，詐不欺愚。凡天下禍篡怨恨可使毋起者，以相愛生也，是2以仁者譽之。」,"Now that there is disapproval, how can we have the condition altered? Mozi said it is to be altered by the way of universal love and mutual aid. But what is the way of universal love and mutual aid? Mozi said: It is to regard the state of others as one's own, the houses of others as one's own, the persons of others as one's self. When feudal lords love one another there will be no more war; when heads of houses love one another there will be no more mutual usurpation; when individuals love one another there will be no more mutual injury. When ruler and ruled love each other they will be gracious and loyal; when father and son love each other they will be affectionate and filial; when older and younger brothers love each other they will be harmonious. When all the people in the world love one another, then the strong will not overpower the weak, the many will not oppress the few, the wealthy will not mock the poor, the honoured will not disdain the humble, and the cunning will not deceive the simple. And it is all due to mutual love that calamities, strife, complaints, and hatred are prevented from arising. Therefore the benevolent exalt it.1. 君臣相愛則惠忠，父子相愛則慈孝，兄弟相愛則和調。天下之人皆相愛，強不執弱，眾不劫寡，富不侮貧， : Moved here from entry 4.  孫詒讓《墨子閒詁》2. 以相愛生也，是 : Inserted."
然而今天下之士君臣相愛則惠忠，父子相愛則慈孝，兄弟相愛則和調。天下之人皆相愛，強不執弱，眾不劫寡，富不侮貧，1君子2曰：「然，乃若兼則善矣，雖然，天下之難物于故也。」子墨子言曰：「天下之士君子，特不識其利，辯其故也。今若夫攻城野戰，殺身為名，此天下百姓之所皆難也，苟君說之，則士眾能為之。況於兼相愛，交相利，則與此異。夫愛人者，人必從而愛之；利人者，人必從而利之；惡人者，人必從而惡之；害人者，人必從而害之。此何難之有！特上弗以為政，士不以為行故也。,"But the gentlemen of the world would say: ""So far so good. It is of course very excellent when love becomes universal. But it is only a difficult and distant ideal."" Mozi said: This is simply because the gentlemen of the world do not recognize what is to the benefit of the world, or understand what is its calamity. Now, to besiege a city, to fight in the fields, or to achieve a name at the cost of death -- these are what men find difficult. Yet when the superior encourages them, the multitude can do them. Besides, universal love and mutual aid is quite different from these. Whoever loves others is loved by others; whoever benefits others is benefited by others; whoever hates others is hated by others; whoever injures others is injured by others. Then, what difficulty is there with it (universal love)? Only, the ruler fails to embody it in his government and the ordinary man in his conduct.1. 君臣相愛則惠忠，父子相愛則慈孝，兄弟相愛則和調。天下之人皆相愛，強不執弱，眾不劫寡，富不侮貧， : Moved to entry 3.  孫詒讓《墨子閒詁》2. 君子 : Originally read: ""子墨子"". Corrected by 孫詒讓《墨子閒詁》"
昔者晉文公好士之惡衣，故文公之臣皆牂羊之裘，韋以帶劍，練帛之冠，入以見於君，出以踐於1朝。是其故何也？君說之，故臣為之也。昔者楚靈王好士細要，故靈王之臣皆以一飯為節，肱息然後帶，扶牆然後起。比期年，朝有黧黑之色。是其故何也？君說之，故臣能之也。昔越王句踐好士之勇，教馴其臣，和合之焚舟失火，試其士曰：『越國之寶盡在此！』越王親自鼓其士而進之。曰2士聞鼓音，破碎亂行，蹈火而死者左右百人有餘。越王擊金而退之。」,"Formerly, Lord Wen of the state of Jin (about 630 B.C.) liked the uncouth uniform of the soldier. And so all his ministers and officers wore sheepskin jackets, carried their swords in leather girdles, and put on silk-spun hats. (1) Thus attired, they attended the Lord when they went in and paced the court when they stayed out. What was the reason for this? It was that what the ruler encourages the ruled will carry out. And Lord Ling of the state of Chu (about 535 B.C.) liked slender waists. And so all his ministers and officers limited themselves to a single meal (a day). They tied their belts after exhaling, and could not stand up without leaning against the wall. Within a year the court looked grim and dark. What was the reason for this? It was that what the ruler encourages the ruled will carry out. Again, Lord Goujian of the state of Yue (about 480 B.C.) liked the warrior's courage, and trained his subjects accordingly. He had his palace boat set on fire. To test his soldiers he proclaimed that all the treasures of the state were contained therein. And he beat the drum himself to urge them on. Hearing the drum the soldiers rushed on in disorder. More than a hundred strong perished in the flames. Thereupon the Lord beat the gong to let them retreat.1. 於 : Inserted.  孫詒讓《墨子閒詁》2. 曰 : Deleted.  孫詒讓《墨子閒詁》"
