chinese,english
子墨子言曰：「今1者王公大人為政於國家者，皆欲國家之富，人民之眾，刑政之治，然而不得富而得貧，不得眾而得寡，不得治而得亂，則是本失其所欲，得其所惡，是其故何也？」,"Mozi said: Now, all the rulers desire their provinces to be wealthy, their people to be numerous, and their jurisdiction to secure order. But what they obtain is not wealth but poverty, not multitude but scarcity, not order but chaos - this is to lose what they desire and obtain what they avert. Why is this?1. 今 : Originally read: ""古"". Corrected by 孫詒讓《墨子閒詁》"
子墨子言曰：「是在王公大人為政於國家者，不能以尚賢事能為政也。是故國有賢良之士眾，則國家之治厚，賢良之士寡，則國家之治薄。故大人之務，將在於眾賢而己。」,"Mozi said: This is because the rulers have failed to exalt the virtuous and to employ the capable in their government. When the virtuous are numerous in the state, order will be stable; when the virtuous are scarce, order will be unstable. Therefore the task of the lords lies nowhere but in multiplying the virtuous."
曰：「然則眾賢之術將柰何哉？」,But what is the way to multiply the virtuous?
子墨子言曰：「譬若欲眾其國之善射御之士者，必將富之，貴之，敬之，譽之，然后國之善射御之士，將可得而眾也。況又有賢良之士厚乎德行，辯乎言談，博乎道術者乎，此固國家之珍，而社稷之佐也，亦必且富之，貴之，敬之，譽之，然后國之良士，亦將可得而眾也。,"Mozi said: Supposing it is desired to multiply good archers and good drivers in the country, it will be only natural to enrich them, honour them, respect them, and commend them; then good archers and good drivers can be expected to abound in the country. How much more should this be done in the case of the virtuous and the excellent who are firm in morality, versed in rhetoric, and experienced in statecraft - since these are the treasures of the nation and props of the state? They should also be enriched, honoured, respected, and commended in order that they may abound."
是故古者聖王之為政也1，言曰：「不義不富，不義不貴，不義不親，不義不近。」是以國之富貴人聞之，皆退而謀曰：『始我所恃者，富貴也，今上舉義不辟貧賤，然則我不可不為義。』親者聞之，亦退而謀曰：『始我所恃者親也，今上舉義不辟親2疏，然則我不可不為義。』近者聞之，亦退而謀曰：『始我所恃者近也，今上舉義不避遠，然則我不可不為義。』遠者聞之，亦退而謀曰：『我始以遠為無恃，今上舉義不辟遠，然則我不可不為義。』逮至遠鄙郊外之臣，門庭庶子，國中之眾、四鄙之萌人聞之，皆競為義。是其故何也？曰：上之所以使下者，一物也，下之所以事上者，一術也。譬之富者有高牆深宮，牆立既，謹上為鑿一門，有盜人入，闔其自入而求之，盜其無自出。是其故何也？則上得要也。,"When the ancient sage-kings administered the government they declared: ""The unrighteous will not be enriched, the unrighteous will not be honoured, the unrighteous will not be favoured, the unrighteous will not be placed near."" Upon hearing this, the rich and honoured of the country all began to deliberate, saying: ""What I have been depending on was wealth and honour. Now the Lord promotes the righteous without discrimination against the poor and humble. Hence I may not do unrighteousness."" Upon hearing this, the favoured also began to deliberate, saying: ""What I have been depending on was favour. Now the Lord promotes the righteous without discrimination against those thus far neglected. Hence I may not do unrighteousness."" Upon hearing this, those placed near began to deliberate, saying: ""What I have been depending on was intimacy. Now the Lord promotes the righteous without discrimination against the distant. Hence I may not do unrighteousness."" Upon hearing this, the distant also began to deliberate, saying : ""I used to think, being distant I had nothing to depend on. Now the Lord promotes the righteous without discrimination against the distant. Hence I may not do unrighteousness."" Vassals of distant districts as well as youths in the palace, and multitudes within the state boundaries as well as the rustics living on the four borders, upon hearing this, all competed in doing righteousness. Now what is the reason for all this? It is only with material goods that the superior can employ his subordinates, and it is only with statecraft that the subordinates can serve their lord. Take, for example, the rich man who built his walls high and left only one gate. When the burglar had entered, the man closed the gate and searched for him, and the burglar had no more exit. Why? Because the man had the vantage-point.1. 也 : Inserted. 2. 親 : Deleted.  孫詒讓《墨子閒詁》"
故古者聖王之為政，列德而尚賢，雖在農與工肆之人，有能則舉之，高予之爵，重予之祿，任之以事，斷予之令，曰：「爵位不高則民弗敬，蓄祿不厚則民不信，政令不斷則民不畏」，舉三者授之賢者，非為賢賜也，欲其事之成。故當是時，以德就列，以官服事，以勞殿賞，量功而分祿。故官無常貴，而民無終賤，有能則舉之，無能則下之，舉公義，辟私怨，此若言之謂也。故古者堯舉舜於服澤之陽，授之政，天下平；禹舉益於陰方之中，授之政，九州成；湯舉伊尹於庖廚之中，授之政，其謀得；文王舉閎夭泰顛於罝罔之中，授之政，西土服。故當是時，雖在於厚祿尊位之臣，莫不敬懼而施，雖在農與工肆之人，莫不競勸而尚意。故士者所以為輔相承嗣也。故得士則謀不困，體不勞，名立而功成，美章1而惡不生，則由得士也。」,"Therefore in administering the government, the ancient sage-kings ranked the morally excellent high and exalted the virtuous. If capable, even a farmer or an artisan would be employed - commissioned with high rank, remunerated with liberal emoluments, trusted with important charges, and empowered to issue final orders. For, if his rank were not high, people would not respect him; if his emoluments were not liberal, people would not have confidence in him; if his orders were not final, people would not stand in awe before him. To place these three (honours) upon the virtuous is not so much to reward virtue, as to bring about the success of the enterprise (of government). Therefore ranks should be standardized according to virtue, tasks assigned according to office, and rewards given according to labour spent. When emoluments are distributed in proportion to achievements, officials cannot be in constant honour, and people in eternal humility. If a person is capable promote him, if incapable, lower his rank. Give prominence to public approval and keep back private grudges (in the matter of selecting men). Here, then, is the principle. So, in days of old, Yao brought forward Shun from Fuzi and entrusted him with the government, and the world had peace. Yu brought forward Yi from Yin Fang and entrusted him with the government, and the nine districts became organized. Tang brought forward Yi Yin from the kitchen and entrusted him with the government and his plans were successful. King Wen brought forward Hung Yao and Tai Tian from their rabbit nets and entrusted them with the government and the Western land showed respect. Therefore, during those days the officials of high rank and liberal emoluments all carefully and anxiously executed their duties; and the farmers and artisans all encouraged one another in exalting virtue. Therefore, the scholars are really to be officials and governors. As long as there were scholars (in government), the plans (of the ruler) were not defeated and he had no hardships to endure; his name was established and success achieved; his excellence became known and yet evils were not spread. This is all due to the employment of the scholars.1. 成，美章 : Originally read: ""業彰"". Corrected by 孫詒讓《墨子閒詁》"
是故子墨子言曰：「得意賢士不可不舉，不得意賢士不可不舉，尚欲祖述堯舜禹湯之道，將不可以不尚賢。夫尚賢者，政之本也。」,"Therefore Mozi said: The virtuous who are prosperous must be exalted, and the virtuous who are not prosperous must be exalted too. If it is desired to continue the ways of Yao and Shun, to exalt the virtuous is indispensable. Now, exaltation of the virtuous is the root of government."
子墨子言曰：「今王公大人之君人民，主社稷，治國家，欲脩保而勿失，故不察尚賢為政之本也。何以知尚賢之為政本也？曰自貴且智者，為政乎愚且賤者，則治；自愚且賤者，為政乎貴且智者，則亂。是以知尚賢之為政本也。故古者聖王甚尊尚賢而任使能，不黨父兄，不偏貴富，不嬖顏色，賢者舉而上之，富而貴之，以為官長；不肖者抑而廢之，貧而賤之以為徒役，是以民皆勸其賞，畏其罰，相率而為賢。者以賢者眾，而不肖者寡，此謂進賢。然後聖人聽其言，跡其行，察其所能，而慎予官，此謂事能。故可使治國者，使治國，可使長官者，使長官，可使治邑者，使治邑。凡所使治國家，官府，邑里，此皆國之賢者也。,"Mozi said: Now, in caring for the people, ruling the state, and governing the country, the rulers desire permanency and stability. But why do they not learn that exaltation of the virtuous is the foundation of government? How do we know exaltation of the virtuous is the foundation of government? When the honourable and wise run the government, the ignorant and humble remain orderly; but when the ignorant and humble run the government, the honourable and wise become rebellious. Therefore we know exaltation of the virtuous is the foundation of government. The ancient sage-kings greatly emphasized the exaltation of the virtuous and the employment of the capable. Without special consideration for relatives, for the rich and honoured, or for the good-looking, they exalted and promoted the virtuous, enriched and honoured them, and made them governors and leaders. The vicious they kept back and banished, depossessed and degraded, and made labourers and servants. Thereupon people were all encouraged by rewards and threatened by punishments and strove with each other after virtue. Thus the virtuous multiplied and the vicious diminished in number. Such is exaltation of the virtuous. Then the sage-kings watched their words and observed their conduct, found out their capabilities and carefully assigned them their offices. Such is employment of the capable. Accordingly those who were capable to govern the country were made to govern the country, those who were capable to administer the court were made to administer the court, and those who were capable in managing the districts were made to manage the districts. All those who had charge of the country, the court, and the districts were then the virtuous of the land."
賢者之治國者也，蚤朝晏退，聽獄治政，是以國家治而刑法正。賢者之長官也，夜寢夙興，收斂關市、山林、澤梁之利，以實官府，是以官府實而財不散。賢者之治邑也，蚤出莫入，耕稼、樹藝、聚菽粟，是以菽粟多而民足乎食。故國家治則刑法正，官府實則萬民富。上有以絜為酒醴栥盛，以祭祀天鬼；外有以為皮幣，與四鄰諸侯交接，內有以食飢息勞，將養其萬民。外有以懷天下之賢人。是故上者天鬼富之，外者諸侯與之，內者萬民親之，賢人歸之，以此謀事則得，舉事則成，入守則固，出誅則彊。故唯昔三代聖王堯、舜、禹、湯、文、武，之所以王天下正諸侯者，此亦其法已。,"When the virtuous rules the country, he starts the day early and retires late, hearing lawsuits and attending to the government. As a result, the country is well governed and laws are justly administered. When the virtuous administers the court he retires late and wakes up early, collecting taxes from passes, markets, and on products from mountains, woods, waters, and land to fill the court. As a result, the court is filled and wealth is not wasted. When the virtuous manages the districts, he goes out before sunrise and comes back after sunset, plowing and sowing, planting and cultivating, and gathering harvests of grains. As a result, grains are in plenty and people are sufficiently supplied with food. Therefore when the country is well governed the laws are well administered, and when the court is filled the people are wealthy. For the higher sphere, the rulers had wherewith to make wine and cakes to do sacrifice and libation to Heaven and the spirits. For the countries outside, they had wherewith to provide the furs and money to befriend neighbouring feudal lords. For the people within, they had wherewith to feed the hungry and give rest to the tired. Above all these, they had means to cherish the virtuous. Therefore from above, Heaven and the spirits enrich them from without, the feudal lords submit themselves to them from within, the people show them affection, and the virtuous become loyal to them. Hence they could have satisfaction in planning and success in execution. In defence they are strong and in attack victorious. Now the way that enabled the sage-kings of the Three Dynasties, namely Yao, Shun, Yu, Tang, Wen and Wu, to rule the empire and head the feudal lords was no other than this (principle of exaltation of the virtuous)."
既曰若法，未知所以行之術，則事猶若未成，是以必為置三本。何謂三本？曰爵位不高則民不敬也，蓄祿不厚則民不信也，政令不斷則民不畏也。故古聖王高予之爵，重予之祿，任之以事，斷予之令，夫豈為其臣賜哉，欲其事之成也。《詩》曰：『告女憂卹，誨女予爵，孰能執熱，鮮不用濯。』則此語古者國君諸侯之不可以不執善，承嗣輔佐也。譬之猶執熱之有濯也。將休其手焉。古者聖王唯毋得賢人而使之，般爵以貴之，裂地以封之，終身不厭。賢人唯毋得明君而事之，竭四肢之力以任君之事，終身不倦。若有美善則歸之上，是以美善在上，而所怨謗在下，寧樂在君，憂慼在臣，故古者聖王之為政若此。,"However, if there is only the principle while the technique of its application is not known, then it would seem to be still incomplete. Therefore there should be laid down three rules. What are the three rules? They are: (1) when their rank (that of the virtuous) is not high, people would not show them respect; (2) when their emoluments are not liberal, people would not place confidence in them; (3) when their orders are not final, people would not stand in awe before them. So the ancient sage-kings placed them high in rank, gave them liberal emoluments, trusted them with important charges, and decreed their orders to be final. And all this was done not merely to reward their subordinates; it was to fulfil their trust. Thus runs an Ode: ""I am instructing you to take worries and cares of the world as your own; I am teaching the order of ranks for the virtuous and talented. Who can handle heat without rinsing his hands (in cold water)?"" This is to show how in the past the rulers could not do without befriending subordinates and helpers. It was like the necessity of rinsing in handling hot objects to relieve the hands. The ancient sage-kings concentrated on acquiring, and employing the virtuous - honouring them with high ranks, and assigning land to them--unwearied to the end of their lives. The virtuous men on the other hand only hoped to find an enlightened ruler to serve - exhausting all the powers of the four limbs to attend to the king's business - untired to the end of their lives. When there were any excellences and virtues they were attributed to the emperor. Thus excellences and virtues belonged to the emperor while complaints and slanders were directed against the subordinates. Peace and joy abode with the king while worries and sorrows were lodged with the officials. This was how the ancient sage-kings administered the government."
